hiding_date_vc,hiding_blz,hiding_rider,finder_date_vc,finder_blz,finder_rider,lat_degr,lon_degr,loc_desc,city,prov ,,,,,,,,,,
27-11-2010,5/18,vuurbloed,27-11-2010,5/19,V-Strommert,52.32953,4.648869,"druppel Kruisweg-Spieringsweg, Qruquius, NH",Qruquius,NH,,,,,,,,,,
27-11-2010,5/19,V-Strommert,28-11-2010,5/21,BigJim,52.245001,4.698404,"camping de Westeinder, Haarlemmermeer, NH",Haarlemmermeer,NH,,,,,,,,,,
28-11-2010,5/21,BigJim,28-11-2010,5/23,hplaverda,52.587305,4.839354,"molen Menningweerdijk, Grootschermer, NH",Grootschermer,NH,,,,,,,,,,
29-11-2010,5/25,hplaverda,29-11-2010,5/26,ootje,52.563471,4.811384,"vogelkijkhut Leyweg, Graft/de Rijp, NH",de Rijp,NH,,,,,,,,,,
29-11-2010,5/26,ootje,01-12-2010,5/28,Smuiger,52.596322,4.643743,"St Adelbertuskapelweg, Egmond-Binnen, NH",Egmond-Binnen,NH,,,,,,,,,,
01-12-2010,5/28,Smuiger,01-12-2010,5/28,bobcat,52.507801,4.703302,"hek viaduct Communicatieweg, Uitgeest, NH",Uitgeest,NH,,,,,,,,,,
01-12-2010,5/28,bobcat,03-12-2010,5/30,ootje,52.460193,4.57293,"bocht gedenknaald Seinpostweg, IJmuiden, NH",IJmuiden,NH,,,,,,,,,,
03-12-2010,5/30,ootje,03-12-2010,5/30,Wimis on,51.990931,5.131398,"vistrap stuw Lekdijk, Hagestein, Ut",Hagestein,Ut,,,,,,,,,,
04-12-2010,5/31,Wimis on,05-12-2010,5/33,BigJim,52.079981,5.37932,"Henschotermeer - de Heygraeff, Woudenberg, Ut",Woudenberg,Ut,,,,,,,,,,
05-12-2010,5/33,BigJim,05-12-2010,5/34,bobcat,52.438095,4.683609,"modelspoorterrein Genieweg, Velsen-Zuid, NH",Velsen,NH,,,,,,,,,,
05-12-2010,5/34,bobcat,07-12-2010,5/35,Smuiger,52.80222,5.011219,"T-kruising Flevoweg-Westermiddenmeerweg, Middenmeer, NH",Middenmeer,NH,,,,,,,,,,
08-12-2010,5/35,Smuiger,10-12-2010,5/36,V-Strommert,52.383851,4.975967,"paal Liergouw/Zwartegouw, Amsterdam-N, NH",Amsterdam,NH,,,,,,,,,,
10-12-2010,5/36,V-Strommert,12-12-2010,5/38,Wimis on,52.24875,4.757348,"fort Kuddelstaartseweg, Kuddelstaart, NH",Kudelstaart,NH,,,,,,,,,,
12-12-2010,5/38,Wimis on,13-12-2010,5/39,bobcat,52.009638,5.052021,"zendmast Hogebiezendijk, IJsselstein, Ut",IJsselstein,Ut,,,,,,,,,,
,,,,,BigJim,,,,,,,,,,,,,,,
13-12-2010,5/40,bobcat,14-12-2010,5/41,ootje,52.529998,4.809448,"Hek paardenwei - Starnmeerdijk, Starnmeer, NH",Starnmeer,NH,,,,,,,,,,
,,BigJim,,,,,,,,,,,,,,,,,,
15-12-2010,5/45,ootje,17-12-2010,5/45,bobcat,52.380708,4.709294,"monument - Kr. Spieringweg, Zwanenburg, NH",Zwanenburg,NH,,,,,,,,,,
,,,,,BigJim,,,,,,,,,,,,,,,
18-12-2010,5/46,bobcat,18-12-2010,5/49,rogerno1,52.467949,4.55695,"havenhoofd Reyndersweg, Velsen-Noord, NH",Velsen,NH,,,,,,,,,,
,,BigJim,,,,,,,,,,,,,,,,,,
19-12-2010,5/50,rogerno1,19-12-2010,5/51,toetje87,52.29516,5.156474,"tunneltje Bastion Nieuwe Molen, Naarden, NH",Naarden,NH,,,,,,,,,,
20-12-2010,5/52,toetje87,20-12-2010,5/53,Rider_Heleen,52.332225,4.901914,"boom in park Ouderkerkerdijkje, Amsterdam, NH",Amsterdam,NH,,,,,,,,,,
,,,,,Lady_Yce,,,,,,,,,,,,,,,
20-12-2010,5/54,Rider_Heleen,21-12-2010,5/55,Wimis on,52.191087,5.163777,"glijbaan a/d Zwartebergseweg, Hilversum, NH",Hilversum,NH,,,,,,,,,,
,,Lady_Yce,,,,,,,,,,,,,,,,,,
22-12-2010,5/57,Wimis on,23-12-2010,5/58,Cynthia1987,51.563657,5.033283,"achter kastje Oude Warande 1, Tilburg, NB",Tilburg,NB,,,,,,,,,,
23-12-2010,5/59,Cyntia1987,25-12-2010,5/60,BigJim,51.656484,5.082244,"mannetje cafe Roestelberg, Kaatsheuvel, NB",Kaatsheuvel,NB,,,,,,,,,,
,,,,,Smuiger,,,,,,,,,,,,,,,
25-12-2010,5/61,BigJim,27-12-2010,5/63,honda_power,52.48355,4.708275,"trafogebouwtje - Groenedijk 4, Heemskerk, NH",Heemskerk,NH,,,,,,,,,,
28-12-2010,5/64,honda_power,28-12-2010,5/66,hplaverda,52.880946,4.714857,"vuurtoren Groote Kaap, Julianadorp, NH",Julianadorp,NH,,,,,,,,,,
29-12-2010,5/67,hplaverda,30-12-2010,5/71,BigJim,52.572048,4.861785,"hekje Oostdijkje 7, de Rijp, NH",de Rijp,NH,,,,,,,,,,
31-12-2010,5/73,BigJim,01-01-2011,5/75,black mule,52.943889,5.02599,"uiteinde havenhoofd, Den Oever, NH",Den Oever,NH,,,,,,,,,,
01-01-2011,5/75,black mule,02-01-2011,5/78,moturist,53.219734,6.568848,"nis kerkmuur - Martinikerkhof, Groningen, Gr",Groningen,Gr,,,,,,,,,,
02-01-2011,5/79,moturist,04-01-2011,5/81,Buikschuiver oet Dre,53.075887,6.762788,"recreatieterrein Hunzedal, Spijkerboor, Dr",Spijkerboor,Dr,,,,,,,,,,
05-01-2011,5/81,Buikschuiver oet Dre,06-01-2011,5/83,Smuiger,52.876256,6.226512,"hut recreatieterrein Storklaan, Vledder, Dr",Vledder,Dr,,,,,,,,,,
,,,,,moturist,,,,,,,,,,,,,,,
07-01-2011,5/86,Smuiger,08-01-2011,5/90,bobcat,52.462035,4.77655,"hek Relkepad, Westzaan, NH",Westzaan,NH,,,,,,,,,,
09-01-2011,5/91,bobcat,09-01-2011,5/93,hplaverda,52.843755,4.771752,"eendenkooi 't Zand - Korte Bosweg 47, 't Zand, NH",t Zand,NH,,,,,,,,,,
10-01-2011,5/94,hplaverda,11-01-2011,5/98,ootje,52.576526,4.814994,"Meerdijk, Grootschermer, NH",Grootschermer,NH,,,,,,,,,,
12-01-2011,6/2,ootje,12-01-2011,6/2,mr Q,52.034766,5.114297,"Plofsluis - Heemsteedsebrug, Nieuwegein, Ut",Nieuwegein,Ut,,,,,,,,,,
13-01-2011,6/4,mr Q,13-01-2011,6/5,Wimis on,51.979131,5.109887,"bruggetje Hooglandseweg, Hagestein, Ut",Hagestein,Ut,,,,,,,,,,
14-01-2011,6/7,Wimis on,14-01-2011,6/8,mr Q,52.056334,5.165355,"bruggetje Romeinse toren - Marsdijk, Bunnik, Ut",Bunnik,Ut,,,,,,,,,,
14-01-2011,6/8,mr Q,15-01-2011,6/9,Scoot_020/Scoot_2,52.320793,4.938808,"sporthal ASSV Ouderkerkerlaan, Duivendrecht, NH",Duivendrecht,NH,,,,,,,,,,
15-01-2011,6/10,Scoot_020/Scoot_2,16-01-2011,6/13,Straycat,52.332373,4.832091,"bankje Jaagpad 160/Riekerweg, Amsterdam, NH",Amsterdam,NH,,,,,,,,,,
16-01-2011,6/14,Straycat,16-01-2011,6/14,dolfijneflipper,52.33675,5.067286,"hek bij Westbatterij - Westzeedijk, Muiden, NH",Muiden,NH,,,,,,,,,,
16-01-2011,6/15,dolfijneflipper,16-01-2011,6/15,Grote Voet,52.147492,5.220367,"infobord - Soestdijkseweg Noord, Bilthoven, Ut",Bilthoven,Ut,,,,,,,,,,
16-01-2011,6/15,GroteVoet,16-01-2011,6/16,BSI,52.231286,5.234025,"verkoopbord Heidelaan, Eemnes, Ut",Eemnes,Ut,,,,,,,,,,
16-01-2011,6/18,BSI,17-01-2011,6/20,Hasseman,52.170635,5.616208,"Stelconplaten Zeumerseweg, Voorthuizen, Ge",Voorthuizen,Ge,,,,,,,,,,
17-01-2011,6/21,Hasseman,18-01-2011,6/25,Gewoon Denis,52.29562,6.68444,"Blokstegenweg 2, Ambt Delden, Ov",Ambt Delden,Ov,,,,,,,,,,
18-01-2011,6/28,Gewoon Denis,18-01-2011,6/29,USED,52.235067,6.782191,"P2 - Oude Hengelosedijk, Hengelo, Ov",Hengelo,Ov,,,,,,,,,,
19-01-2011,6/34,USED,19-01-2011,6/36,bouwvakkertje,52.194567,6.589383,"braamstruik - Hengevelderweg, Diepenheim, Ov",Diepenheim,Ov,,,,,,,,,,
19-01-2011,6/36,bouwvakkertje/sofie,20-01-2011,6/37,MotorMieke,52.136877,6.820811,"Munsterdijk, Buursen, Ov",Buursen,Ov,,,,,,,,,,
21-01-2011,6/39,MotorMieke,21-01-2011,6/40,Gertman,52.49339,6.431669,"Boswachterij Ommen - Hammerweg, Ommen, Ov",Ommen,Ov,,,,,,,,,,
21-01-2011,6/41,Gertman,22-01-2011,6/42,scheurschuimpje,52.913936,5.778774,"Uilesprong - Tsjukemarwei, Doniaga, Fr",Doniaga,Fr,,,,,,,,,,
22-01-2011,6/43,scheurschuimpje,23-01-2011,6/51,Buikschuiver oet Dre,52.86686,6.126616,"vlaggemast Zuiderweg 29, Vinkega, Fr",Vinkega,Fr,,,,,,,,,,
24-01-2011,6/53,Buikschuiver oet Dre,24-01-2011,6/56,Remond-Frl,52.740618,6.081845,"hek sportterrein Kerkweg, Giethoorn, Ov",Giethoorn,Ov,,,,,,,,,,
25-01-2011,6/56,Remond-Frl,25-01-2011,6/57,scheurschuimpje,52.935836,5.915574,"bij steen Oude Postweg/Sydtakke, Rottum, Fr",Rottum,Fr,,,,,,,,,,
26-01-2011,6/60,scheurschuimpje,28-01-2011,6/64,Miss2,52.810907,7.071199,"afdakje Kloosterweg, Emmercompascuum, Dr",Emmer-Compascuum,Dr,,,,,,,,,,
28-01-2011,6/65,Miss2,30-01-2011,6/67,scheurschuimpje,52.634827,5.777199,"parkeerplaats Museum Schokland, NO-polder, Fl.",NO-polder,Fl,,,,,,,,,,
30-01-2011,6/69,scheurschuimpje,30-01-2011,6/69,BSI,52.100833,5.646111,"Middelpunt Nederland, Lunteren, Ge",Lunteren,Ge,,,,,,,,,,
30-01-2011,6/69,BSI,30-01-2011,6/71,vuurbloed,52.11433,4.651986,"poort Archeon, Alphen a/d Rijn, ZH",Alphen a/d Rijn,ZH,,,,,,,,,,
31-01-2011,6/71,vuurbloed,31-01-2011,6/73,BigJim,52.284037,4.661545,"Calatravabrug - Nwe Bennebroekseweg, Hoofddorp, NH",Hoofddorp,NH,,,,,,,,,,
31-01-2011,7/73,BigJim,31-01-2011,6/74,horney,52.377165,4.781735,"hek Joris van den Berghweg, Amsterdam, NH",Amsterdam,NH,,,,,,,,,,
31-01-2011,7/74,horney,01-02-2011,6/76,V-Strommert,52.469237,4.766693,"betonblok Vaartdijk, Assendelft, NH",Assendelft,NH,,,,,,,,,,
01-02-2011,6/77,V-Strommert,01-02-2011,6/77,tdemmer,52.107191,4.323421,"rotonde Oude Waalsdorperweg, Den Haag, ZH",Den Haag,ZH,,,,,,,,,,
01-02-2011,6/77,tdemmer,02-02-2011,6/79,jaap43,51.974578,4.531174,"T-splitsing Hoeksekade, Bergschenhoek, ZH",Bergschenhoek,ZH,,,,,,,,,,
02-02-2011,6/79,jaap43,02-02-2011,6/80,tdemmer,51.90306,4.531474,"hek Schaardijk, Rotterdam, ZH",Rotterdam,ZH,,,,,,,,,,
03-02-2011,6/80,tdemmer,03-02-2011,6/81,Hasseman,52.133672,6.007107,"waterval, Loenen/Beekbergen, Ge",Loenen,Ge,,,,,,,,,,
04-02-2011,6/82,Hasseman,04-02-2011,6/84,BSI,52.271388,6.712244,"kwekerij de Border - Twickelerlaan 11, Delden, Ov",Ambt Delden,Ov,,,,,,,,,,
05-02-2011,6/85,BSI,05-02-2011,6/85,MotorMieke,52.277486,5.746053,"gevallen boom - Uddelermeerweg 26, Staveren, Ge",Staveren,Ge,,,,,,,,,,
06-02-2011,6/88,MotorMieke,06-02-2011,6/90,Bensi,52.076664,6.177235,"park Onderstraat, Bronckhorst, Ge",Bronckhorst,Ge,,,,,,,,,,
06-02-2011,6/90,Bensi,07-02-2011,6/91,Hasseman,52.002101,6.439877,"kunstwerk Halsedijk/Landeweerweg, Halle, Ge",Halle,Ge,,,,,,,,,,
07-02-2011,6/91,Hasseman,07-02-2011,6/93,Bensi,52.198526,6.724545,"Beckummerweg/Geurtsweg, Haaksbergen, Ov",Haaksbergen,Ov,,,,,,,,,,
08-02-2011,6/94,Bensi,08-02-2011,6/95,Outdoor Man,52.012703,6.067371,"parkeerterrein Rhedense Veerweg, Giesbeek, Ge",Giesbeek,Ge,,,,,,,,,,
,,,,,Stokman,,,,,,,,,,,,,,,
08-02-2011,6/95,Outdoor Man,08-02-2011,6/96,Scoot_020/Scoot_2,52.318763,4.875591,"in boom achter bank - Uilenstede, Amstelveen, NH",Amstelveen,NH,,,,,,,,,,
,,Stokman,,,,,,,,,,,,,,,,,,
08-02-2011,6/97,Scoot_020/Scoot_2,09-02-2011,6/98,BSI,52.363788,4.77219,"Lutkemeerweg 149, Amsterdam Osdorp, NH",Amsterdam,NH,,,,,,,,,,
09-02-2011,6/99,BSI,09-02-2011,6/99,V-Strommert,52.168704,4.591084,"Vlietmolen - Parallelweg 1, Hoogmade, ZH",Hoogmade,ZH,,,,,,,,,,
09-02-2011,7/1,V-Strommert,10-02-2011,7/2,Sjakie-77,52.286754,4.962248,"golfterrein - Abcouderstraatweg, Amsterdam, NH",Amsterdam,NH,,,,,,,,,,
10-02-2011,7/3,Sjakie-77,10-02-2011,7/3,black mule,52.517311,4.745568,"hek Lagendijk/Krommenieweg, Uitgeest, NH",Uitgeest,NH,,,,,,,,,,
11-02-2011,7/5,black mule,12-02-2011,7/8,ootje,52.632688,5.020602,"de Hulk/IJsselmeerdijk 16-21, Hoorn, NH",Hoorn,NH,,,,,,,,,,
13-02-2011,7/10,ootje,13-02-2011,7/11,rutgertjuh,51.991443,5.507401,"paaltjes bij Driftweg 55, Elst, Ut",Elst,Ut,,,,,,,,,,
14-02-2011,7/13,rutgertjuh,14-02-2011,7/15,Komkommer,51.893206,5.226837,"langs voetpad Appeldijk/Groenedijk, Deil, Ge",Deil,Ge,,,,,,,,,,
14-02-2011,7/16,Komkommer,15-02-2011,7/18,Scoot_020/Scoot_2,52.017691,5.439037,"bosbad - Scherpenzeelseweg 45, Leersum, Ut",Leersum,Ut,,,,,,,,,,
16-02-2011,7/18,Scoot_020/Scoot_2,16-02-2011,7/21,Komkommer,52.203747,5.025972,"provinciepaal Bloklaan, Loosdrecht, NH",Loosdrecht,NH,,,,,,,,,,
16-02-2011,7/22,Komkommer,17-02-2011,7/24,jaap43,52.174162,5.825179,"paaltje Radioweg, Radio Kootwijk, Ge",Radio Kootwijk,Ge,,,,,,,,,,
17-02-2011,7/24,jaap43,18-02-2011,7/25,rutgertjuh,52.046823,5.392925,"paaltje hoek Maarnse Grindweg, Maarsbergen, Ut",Maarsbergen,Ut,,,,,,,,,,
18-02-2011,7/27,rutgertjuh,19-02-2011,7/30,Wimis on,51.952447,5.289461,"in DAF-44 - Sportveldstraat 80?, Beusichem, Ge",Beusichem,Ge,,,,,,,,,,
20-02-2011,7/32,Wimis on,20-02-2011,7/33,Quickly,52.01172,5.327213,"pleintje bij kerk - Doornseweg, Langbroek, Ut",Langbroek,Ut,,,,,,,,,,
21-02-2011,7/34,Quickly,21-02-2011,7/35,Richard117,52.040801,4.991301,"slootkant bij hek - Blokland, Montfoort, Ut",Montfoort,Ut,,,,,,,,,,
,,,,,ronk,,,,,,,,,,,,,,,
21-02-2011,7/36,Richard117,21-02-2011,7/38,wesleyc,51.821107,5.029668,"parkeerterrein Waaldijk bij Fort Vuren, Vuren, Ge",Vuren,Ge,,,,,,,,,,
,,ronk,,,,,,,,,,,,,,,,,,
22-02-2011,7/39,wesleyc,22-02-2011,7/40,lynx84,51.979551,4.154479,"Nieuwlandsedijk, Hoek van Holland, ZH",Hoek van Holland,ZH,,,,,,,,,,
22-02-2011,7/40,lynx84,22-02-2011,7/41,V-Strommert,51.962078,4.446633,"gebouwtje Doenkade, Rotterdam, ZH",Rotterdam,ZH,,,,,,,,,,
22-02-2011,7/41,V-Strommert,22-02-2011,7/42,Perrymy,52.376036,4.63347,"trap Gasthuisvest/Groot Heiligland, Haarlem, NH",Haarlem,NH,,,,,,,,,,
23-02-2011,7/44,Perrymy,24-02-2011,7/46,Hansss,52.5964,4.643523,"achter kapel - Sint Adelbertusweg, Egmond, NH",Egmond-Binnen,NH,,,,,,,,,,
24-02-2011,7/47,Hansss,24-02-2011,7/48,vuurbloed,52.087523,5.104866,"parkeerterrein Graadt van Roggenweg, Utrecht, Ut",Utrecht,Ut,,,,,,,,,,
24-02-2011,7/48,vuurbloed,27-02-2011,xxx,FietsFanatic,52.08432,5.10107,"op de motorbeurs van 24-02-2011 t/m 27-02-2011, Utrecht, Ut",Utrecht,Ut,,,,,,,,,,
28-02-2011,7/56,FietsFanatic,01-03-2011,7/59,scheurschuimpje,52.685118,5.743677,"boompje Platinaweg 1, Emmeloord, Fl",Emmeloord,Fl,,,,,,,,,,
01-03-2011,7/59,scheurschuimpje,02-03-2011,7/62,I-accelerate,52.656876,5.780911,"plankier Vluchthavenpad, Schokland, Fl",Schokland,Fl,,,,,,,,,,
02-03-2011,7/62,I-accelarate,02-03-2011,,MIA,52.585699,6.394494,"kastje Balkerweg - Ommerschans, Vinkenbuurt, Ov",Vinkenbuurt,Ov,,,,,,,,,,
04-03-2011,7/68,Hasseman/Eady,05-03-2011,7/70,Bensi,52.387679,6.79712,"Oude boom - Fleringer Esch, Lansinksweg, Ov",Lansinksweg,Ov,,,,,,,,,,
05-03-2011,7/71,Bensi,06-03-2011,7/72,Wimis on,52.021365,6.02628,"parkeerplaats Schietbergseweg, Rheden, Ge",Rheden,Ge,,,,,,,,,,
06-03-2011,7/72,Wimis on,06-03-2011,7/73,tdemmer,52.000871,5.048518,"wachthuisje Nozema - Biezendijk, Lopikerkapel, Ut",Lopikerkapel,Ut,,,,,,,,,,
06-03-2011,7/73,tdemmer,07-03-2011,7/74,jaap43,51.904784,4.57558,"achter fietsstalling Fast Ferry, Krimpen/IJssel, ZH",Krimpen aan den IJssel,ZH,,,,,,,,,,
07-03-2011,7/74,jaap43,07-03-2011,7/75,lynx84,51.840524,4.49299,"parkeerplaats Carnisse Grienden, Barendrecht, ZH",Barendrecht,ZH,,,,,,,,,,
07-03-2011,7/75,lynx84,07-03-2011,7/76,Richard117,51.830755,4.65219,"rotonde Laan van Welhorst/Rietlaan, Ambacht, ZH",Ambacht,ZH,,,,,,,,,,
07-03-2011,7/77,Richard117,07-03-2011,7/78,Quickly,51.994827,5.087558,"hek bij poort - Hofplein 43, Vianen, Ut",Vianen,Ut,,,,,,,,,,
08-03-2011,7/79,Quickly,08-03-2011,7/81,Wimis on,52.036786,5.112309,"einde landtong bij Plofsluis, Nieuwegein, Ut",Nieuwegein,Ut,,,,,,,,,,
08-03-2011,7/82,Wimis on,09-03-2011,7/83,tdemmer,52.040402,5.174728,"einde Futenweide - voordeur mr Q, Houten, Ut",Houten,Ut,,,,,,,,,,
10-03-2011,7/83,tdemmer,10-03-2011,7/84,ElBarto,52.448056,4.643333,"tuinbaaswoning - P.C. Hooftlaan 93, Driehuis, NH",Driehuis,NH,,,,,,,,,,
10-03-2011,7/85,ElBarto,10-03-2011,7/86,wesleyc,52.196816,4.468099,"zijweg Haarlemmerstraatweg, Oegstgeest, ZH",Oegstgeest,ZH,,,,,,,,,,
11-03-2011,7/87,wesleyc,11-03-2011,7/89,BSI,52.008986,4.245768,"museum - Midden Broekweg, Honselersdijk, ZH",Honselersdijk,ZH,,,,,,,,,,
12-03-2011,7/90,BSI,12-03-2011,7/92,bakfiets1,51.215567,3.946898,"grenspaal 293 - Kloosterweg, Koewacht, Ze",Koewacht,Ze,,,,,,,,,,
13-03-2011,7/93,bakfiets1,14-03-2011,7/97,lynx84,51.533643,4.336445,"oorlogsmonument Luienhoekweg, Moerstraten, NB",Moerstraten,NB,,,,,,,,,,
15-03-2011,7/99,lynx84,15-03-2011,7/100,Richard117,51.82558,4.666593,"in bosje - Noordpark, Zwijndrecht, ZH",Zwijndrecht,ZH,,,,,,,,,,
15-03-2011,8/1,Richard117,16-03-2011,8/3,Outdoor Man,51.816256,5.024303,"in holle boom - Slot Loevestein, Poederoyen, Ge",Poederoijen,Ge,,,,,,,,,,
16-03-2011,8/3,Outdoor Man,17-03-2011,8/5,Smuiger,52.265991,4.941595,"steiger aan Winkeldijk, Abcoude, NH",Abcoude,NH,,,,,,,,,,
17-03-2011,8/5,Smuiger,18-03-2011,8/6,wesleyc,52.534561,4.959008,"hek fort benoorden Purmerend, Kwadijkerweg, NH",Kwadijkerweg,NH,,,,,,,,,,
18-03-2011,8/7,wesleyc,19-03-2011,8/8,ndeeka,52.024067,4.180445,"steiger wandelpad Vivaldi-Obrecht, Monster, ZH",Monster,ZH,,,,,,,,,,
19-03-2011,8/9,ndeeka,19-03-2011,8/9,bakfiets1,51.694104,4.420967,"bij bord aan de Hellegatsweg, Willemstad, NB",Willemstad,NB,,,,,,,,,,
19-03-2011,8/9,bakfiets1,20-03-2011,8/10,jaap43,51.661056,4.316812,"voet laatste molen - Mariadijk, Ooltgensplaat, ZH",Ooltgensplaat,ZH,,,,,,,,,,
20-03-2011,8/11,jaap43,21-03-2011,8/12,ndeeka,51.968011,4.129667,"achter put Noordzeeweg, Rozenburg, ZH",Rozenburg,ZH,,,,,,,,,,
21-03-2011,8/12,ndeeka,22-03-2011,8/13,bakfiets1,51.88424,5.437717,"onder bankje bij boom - Waalstraat, Tiel, Ge",Tiel,Ge,,,,,,,,,,
22-03-2011,8/14,bakfiets1,22-03-2011,8/15,Hasseman,52.304477,6.724287,"achter boom Vaaltweg, Borne, Ov",Borne,Ov,,,,,,,,,,
23-03-2011,8/17,Hasseman,23-03-2011,8/19,…Marco…,52.193145,6.859538,"bij man + hond - Breukheurne Ring, Enschede, Ov",Enschede,Ov,,,,,,,,,,
,,Eady,,,,,,,,,,,,,,,,,,
23-03-2011,8/19,…Marco…,24-03-2011,8/22,fien,52.284831,6.929058,"onder bord McDrive - Hanzepoort, Oldenzaal, Ov",Oldenzaal,Ov,,,,,,,,,,
,,,,,Foncelot,,,,,,,,,,,,,,,
24-03-2011,8/23,fien,24-03-2011,8/24,me-daph,52.304657,6.874412,"slagboom recreatiepark Hulsbeek, Deurningen, Ov",Deurningen,Ov,,,,,,,,,,
,,Foncelot,,,blup blup,,,,,,,,,,,,,,,
24-03-2011,8/25,me-daph,24-03-2011,8/26,BSI,52.123187,5.925751,"parkeerterrein de Rimboe - Krimweg, Hoenderloo, Ge",Hoenderloo,Ge,,,,,,,,,,
,,blup blup,,,,,,,,,,,,,,,,,,
25-03-2011,8/27,BSI,25-03-2011,8/28,Smuiger,52.336776,4.857089,"achter kastje Amstelveenseweg, Amsterdam, NH",Amsterdam,NH,,,,,,,,,,
25-03-2011,8/28,Smuiger,25-03-2011,8/30,Outdoor Man,52.733732,4.93314,"hek bij Koningspade 36, Hoogwoud, NH",Hoogwoud,NH,,,,,,,,,,
25-03-2011,8/31,Outdoor Man,25-03-2011,8/31,d-s,52.643216,4.656734,"parkeerterrein Woudweg, Bergen aan Zee, NH",Bergen aan Zee,NH,,,,,,,,,,
,,,,,riggard,,,,,,,,,,,,,,,
25-03-2011,8/32,d-s,25-03-2011,8/33,Hansss,52.712191,4.640879,"GSM-mast Hargerstrandweg, Schoorl, NH",Schoorl,NH,,,,,,,,,,
,,riggard,,,,,,,,,,,,,,,,,,
26-03-2011,8/33,Hansss,27-03-2011,8/35,BSI,52.931012,4.985384,"bij trap Bierdijk - Hyppolytushoef, Wieringen, NH",Wieringen,NH,,,,,,,,,,
27-03-2011,8/35,BSI,27-03-2011,8/37,BigJim,52.396305,5.454379,"onder brug Aardwerk - Vogelweg, Zeewolde, Fl",Zeewolde,Fl,,,,,,,,,,
28-03-2011,8/39,BigJim,28-03-2011,8/40,Scoot_020/Scoot_2,52.480598,4.730816,"naast houten brug Zuiderweg, Assendelft, NH",Assendelft,NH,,,,,,,,,,
28-03-2011,8/40,Scoot_020/Scoot_2,31-03-2011,8/45,BSI,52.305323,4.757702,"parkeergarage - Havenmeesterweg, Schiphol, NH",Schiphol,NH,,,,,,,,,,
31-03-2011,8/45,BSI,01-04-2011,8/48,Hasseman,52.243333,5.624167,"zwaartepunt Nederland - Peppelerweg, Putten, Ge",Putten,Ge,,,,,,,,,,
,,,,,Eady,,,,,,,,,,,,,,,
01-04-2011,8/49,Hasseman,02-04-2011,8/50,MotorMieke,52.393797,6.265882,"Am. Motor Museum - Hondemotsweg, Raalte, Ov",Raalte,Ov,,,,,,,,,,
,,Eady,,,,,,,,,,,,,,,,,,
02-04-2011,8/52,MotorMieke,03-04-2011,8/55,Pinky Ramone,52.323393,6.955655,"bij theekoepeltje - Tankenbergweg, de Lutte, Ov",de Lutte,Ov,,,,,,,,,,
03-04-2011,8/56,Pinky Ramone,03-04-2011,8/58,Hasseman,52.564417,6.762128,"Scholtmansdiek, Laar, Ov",Laar,Ov,,,,,,,,,,
03-04-2011,8/59,Hasseman ,03-04-2011,8/62,Gertman,52.398819,6.782534,"rotonde Oldenzaalseweg/Haarweg, Tubbergen, Ov",Tubbergen,Ov,,,,,,,,,,
,,,,,Miss2,,,,,,,,,,,,,,,
04-04-2011,8/63,Gertman,04-04-2011,8/63,Ted,52.568238,5.898536,"bij clubhuis Hells Angels - Loswal, Kampen, Ov",Kampen,Ov,,,,,,,,,,
,,Miss2,,,,,,,,,,,,,,,,,,
05-04-2011,8/64,Ted,05-04-2011,8/65,Mr.Bean,52.416025,6.014467,"ingang crossbaan Kamperweg, Heerde, Ge",Heerde,Ge,,,,,,,,,,
05-04-2011,8/65,Mr.Bean,05-04-2011,8/67,BrouwerER6N,51.992605,6.005769,"onder brug bij Lathumse Veerweg, Velp, Ge",Velp,Ge,,,,,,,,,,
05-04-2011,8/68,BrouwerER6N,06-04-2011,8/70,Mr.Bean,52.060051,6.021216,"parkeerplek Schaapsallee/Langejuffer, Rheden, Ge",Rheden,Ge,,,,,,,,,,
06-04-2011,8/70,Mr.Bean,06-04-2011,8/71,Bensi,51.869132,6.227145,"onder brug Hinthorsterstraat, Stokkum, Ge",Stokkum,Ge,,,,,,,,,,
06-04-2011,8/71,Bensi,06-04-2011,8/72,BSI,51.878882,6.049132,"naast hek Lobberdenseweg, Pannerden, Ge",Pannerden,Ge,,,,,,,,,,
06-04-2011,8/72,BSI,07-04-2011,8/74,Wimis on,52.04122,5.69316,"hek bij GSM-mast - Arnhemseweg, Ede, Ge",Ede,Ge,,,,,,,,,,
07-04-2011,8/74,Wimis on,07-04-2011,8/76,Outdoor Man,52.260068,5.37394,"onder staart Orca - Westdijk, Spakenburg, Ge",Spakenburg,Ge,,,,,,,,,,
07-04-2011,8/76,Outdoor Man,08-04-2011,8/79,wesleyc,52.305236,5.092541,"achter klaphek Visserijpad/Keversdijk, Weesp, NH",Weesp,NH,,,,,,,,,,
08-04-2011,8/80,wesleyc,08-04-2011,8/82,bakfiets1,51.954812,4.350538,"in knotwilg - Oostveenseweg, Schipluiden, ZH",Schipluiden,ZH,,,,,,,,,,
08-04-2011,8/83,bakfiets1,08-04-2011,8/84,Richard117,51.586636,4.722576,"uitzichttoren Leursebaan, Breda West, NB",Breda,NB,,,,,,,,,,
,,,,,ronk,,,,,,,,,,,,,,,
09-04-2011,8/84,Richard117,09-04-2011,8/84,ndeeka,51.802761,4.884264,"industrieterrein, Werkendam, NB",Werkendam,NB,,,,,,,,,,
